row_type,generated_at,subject,subject_total_questions,subject_active_questions,subject_active_ratio_pct,class,area,subarea,difficulty,language,active,count,share_subject_pct
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,civilta_greca,vita_e_eredita,2,it,1,10,1.30
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,italia_antica_etruschi,confronti_e_sintesi,2,it,1,8,1.04
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,italia_antica_etruschi,etruschi,1,it,1,10,1.30
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,italia_antica_etruschi,societa_e_cultura,2,it,1,10,1.30
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,roma_impero_cristianesimo_fine,crisi_e_caduta,2,it,1,10,1.30
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,roma_impero_cristianesimo_fine,impero_e_vita_quotidiana,1,it,1,10,1.30
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,roma_impero_cristianesimo_fine,nascita_del_cristianesimo,2,it,1,10,1.30
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,roma_impero_cristianesimo_fine,societa_e_amministrazione,2,it,1,10,1.30
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,roma_monarchia,istituzioni_monarchiche,2,it,1,10,1.30
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,roma_monarchia,origini_e_mito,1,it,1,10,1.30
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,roma_monarchia,passaggio_alla_repubblica,2,it,1,7,0.91
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,roma_repubblica,approfondimenti,3,it,1,5,0.65
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,roma_repubblica,crisi_della_repubblica,2,it,1,10,1.30
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,roma_repubblica,istituzioni_e_conquiste,1,it,1,10,1.30
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,roma_repubblica,sintesi_e_confronti,2,it,1,6,0.78
detail,2026-04-20T04:40:07Z,storia,771,771,100.00,5,roma_repubblica,societa_e_espansione,2,it,1,10,1.30
